Galaxy Number,X coord,Y coord,X radius,Y radius,Pixel Count 
3396,1815,2263,3,3,1149.0 
3397,2382,2271,2,1,111.0 
3398,463,2293,2,19,864.0 
3399,2269,2343,2,1,111.0 
3400,837,2389,1,1,34.0 
3401,683,2412,9,1,105.0 
3402,1149,2442,1,2,124.0 
3403,2391,2573,2,1,90.0 
3404,2258,2588,2,2,246.0 
3405,2332,2590,1,1,22.0 
3406,116,2678,5,3,663.0 
3407,1942,2679,2,2,168.0 
3408,1850,2939,4,2,784.0 
3409,356,3016,2,1,66.0 
3410,904,3096,2,1,35.0 
3411,129,3101,2,2,272.0 
3412,2454,3206,11,21,5040.0 
3413,1805,3235,21,8,4009.0 
3414,661,3275,2,2,417.0 
3415,448,3288,10,2,316.0 
3416,2017,3308,3,8,861.0 
3417,2292,3309,1,1,1.0 
3418,2212,3311,7,3,625.0 
3419,811,3356,5,3,359.0 
3420,1545,3384,2,3,86.0 
3421,1677,3388,2,1,45.0 
3422,1537,3393,1,1,31.0 
3423,620,3409,2,9,605.0 
3424,1501,3410,1,2,12.0 
3425,916,3507,1,1,34.0 
3426,2041,3594,3,3,595.0 
3427,2016,3638,2,1,76.0 
3428,1756,3766,1,2,116.0 
3429,483,3804,1,1,20.0 
3430,2462,3831,2,1,58.0 
3431,1610,3863,1,3,176.0 
3432,656,3900,1,1,45.0 
3433,2324,3914,1,2,50.0 
3434,1322,3961,1,1,23.0 
3435,1927,3964,2,1,67.0 
3436,2440,4019,1,1,81.0 
3437,1476,4037,2,3,120.0 
3438,827,4155,1,1,68.0 
3439,2435,4205,1,1,44.0 
3440,571,4223,25,2,696.0 
3441,2393,4241,1,2,28.0 
3442,1235,4258,5,3,639.0 
3443,1929,4313,5,3,951.0 
3444,267,4334,1,2,96.0 
3445,272,4358,2,25,369.0 
3446,1204,4364,1,1,51.0 
3447,1475,4493,1,2,80.0 
3448,2222,4509,1,1,55.0 
3449,329,101,1,1,110.0 
3450,105,125,1,1,131.0 
3451,1179,147,2,1,54.0 
3452,2165,148,1,2,99.0 
3453,1107,201,1,1,84.0 
3454,974,276,2,1,88.0 
3455,1963,281,2,1,88.0 
3456,556,284,7,1,216.0 
3457,555,286,8,1,206.0 
3458,2426,311,1,1,28.0 
3459,2366,312,2,6,640.0 
3460,114,366,1,1,127.0 
3461,1583,461,1,1,29.0 
3462,274,471,2,1,76.0 
3463,220,478,1,1,57.0 
3464,1235,489,3,1,159.0 
3465,2131,536,1,1,56.0 
3466,1080,622,1,2,84.0 
3467,115,679,1,1,35.0 
3468,107,692,1,1,29.0 
3469,113,692,1,1,99.0 
3470,1012,766,3,2,336.0 
3471,2322,919,2,2,455.0 
3472,2132,955,17,3,749.0 
3473,831,990,1,1,51.0 
3474,227,1036,2,1,106.0 
3475,1461,1065,2,3,440.0 
3476,2398,1096,2,3,188.0 
3477,2398,1097,3,2,57.0 
3478,1184,1126,1,1,35.0 
3479,341,1137,4,1,259.0 
3480,342,1137,3,1,155.0 
3481,655,1155,3,1,149.0 
3482,855,1174,8,2,173.0 
3483,689,1227,2,11,524.0 
3484,1865,1291,15,2,337.0 
3485,2446,1297,1,8,183.0 
3486,1114,1315,1,2,71.0 
3487,2355,1356,1,2,60.0 
3488,115,1375,1,1,71.0 
3489,897,1380,2,1,107.0 
3490,2324,1384,23,2,210.0 
3491,2212,1408,2,1,79.0 
3492,210,1434,2,3,262.0 
3493,223,1437,2,1,70.0 
3494,223,1439,2,3,227.0 
3495,1381,1439,1,1,38.0 
3496,1724,1569,3,1,280.0 
3497,2465,1655,4,1,85.0 
3498,371,1686,1,2,80.0 
3499,150,1693,1,2,71.0 
3500,2452,1723,1,1,76.0 
3501,2468,1751,1,7,113.0 
3502,1019,1767,3,1,243.0 
3503,626,1890,2,1,65.0 
3504,258,1896,11,3,404.0 
3505,691,1945,2,2,99.0 
3506,670,2063,2,2,350.0 
3507,2147,2093,1,2,163.0 
3508,106,2106,1,2,84.0 
3509,1095,2123,1,1,33.0 
3510,184,2136,1,1,93.0 
3511,1039,2199,3,1,248.0 
3512,1040,2199,2,3,432.0 
3513,2327,2215,2,2,444.0 
3514,718,2253,2,1,55.0 
3515,2371,2309,1,36,308.0 
3516,933,2314,3,3,243.0 
3517,856,2328,2,1,88.0 
3518,2346,2331,45,7,1539.0 
3519,693,2365,2,2,156.0 
3520,1136,2399,1,1,48.0 
3521,2122,2441,7,3,958.0 
3522,358,2446,6,2,250.0 
3523,884,2499,3,2,268.0 
3524,149,2500,1,1,76.0 
3525,172,2607,5,3,1241.0 
3526,154,2618,2,1,84.0 
3527,1705,2627,1,2,135.0 
3528,2439,2787,1,1,64.0 
3529,141,2798,2,2,213.0 
3530,1975,2806,2,2,133.0 
3531,1009,2808,1,1,49.0 
3532,996,2811,2,2,73.0 
3533,806,2822,1,1,17.0 
3534,1029,2848,1,2,69.0 
3535,1663,2850,2,33,1125.0 
3536,1479,2851,1,1,33.0 
3537,1162,2891,16,2,214.0 
3538,201,2915,6,3,578.0 
3539,469,3015,1,1,40.0 
3540,485,3023,1,1,59.0 
3541,1806,3035,9,3,651.0 
3542,705,3063,1,2,86.0 
3543,967,3154,3,2,333.0 
3544,916,3224,2,1,56.0 
3545,1647,3286,1,4,41.0 
3546,2328,3290,5,2,349.0 
3547,2064,3313,10,3,455.0 
3548,1736,3350,2,2,128.0 
3549,1522,3395,3,1,33.0 
3550,332,3414,2,3,362.0 
3551,1673,3435,1,1,29.0 
3552,842,3474,11,3,861.0 
3553,914,3508,3,1,174.0 
3554,915,3509,2,2,204.0 
3555,1804,3593,2,2,229.0 
3556,378,3596,2,1,53.0 
3557,1622,3710,1,1,46.0 
3558,2395,3733,1,3,198.0 
3559,2395,3734,1,2,116.0 
3560,802,3744,3,2,442.0 
3561,1976,3782,7,3,707.0 
3562,1592,3861,1,1,24.0 
3563,301,3869,1,1,22.0 
3564,153,3905,1,2,66.0 
3565,1628,3951,1,1,69.0 
3566,623,3986,3,3,760.0 
3567,1314,4053,3,3,666.0 
3568,1043,4067,3,3,1019.0 
3569,1044,4067,3,3,383.0 
3570,869,4090,3,2,429.0 
3571,2029,4090,1,2,98.0 
3572,2086,4128,4,3,929.0 
3573,2436,4207,1,1,95.0 
3574,2395,4238,1,1,12.0 
3575,2449,4300,2,1,31.0 
3576,2442,4307,8,1,-186.0 
3577,2437,4328,1,1,145.0 
3578,868,4344,1,1,69.0 
3579,419,4362,1,1,25.0 
3580,2372,4379,1,2,129.0 
3581,2249,4448,1,1,127.0 
3582,1094,4468,2,3,489.0 
3583,2211,4508,1,1,73.0 
3584,2221,4510,1,1,65.0 
3585,908,100,1,2,127.0 
3586,1502,101,1,1,125.0 
3587,128,103,1,1,71.0 
3588,1267,158,2,2,136.0 
3589,387,168,3,1,168.0 
3590,326,180,1,1,69.0 
3591,412,220,1,1,30.0 
3592,1167,240,2,3,286.0 
3593,109,245,1,1,16.0 
3594,2237,249,2,1,92.0 
3595,170,260,2,2,266.0 
3596,100,279,2,1,118.0 
3597,647,306,14,1,98.0 
3598,2094,312,1,1,12.0 
3599,199,361,1,1,123.0 
3600,894,382,2,1,51.0 
3601,547,401,1,4,218.0 
3602,157,462,2,3,148.0 
3603,1572,465,7,10,1694.0 
3604,1102,466,2,3,463.0 
3605,1102,467,4,2,227.0 
3606,2415,495,1,8,188.0 
3607,1787,568,2,1,71.0 
3608,1788,585,2,2,89.0 
3609,1710,657,1,3,224.0 
3610,706,698,1,6,301.0 
3611,207,711,1,1,53.0 
3612,767,725,1,2,63.0 
3613,1093,734,7,3,1140.0 
3614,2109,756,2,2,139.0 
3615,781,766,1,1,18.0 
3616,225,839,2,1,43.0 
3617,1868,844,3,2,272.0 
3618,225,850,2,4,141.0 
3619,650,855,2,2,233.0 
3620,1098,919,15,2,392.0 
3621,197,938,23,1,522.0 
3622,309,941,1,1,26.0 
3623,1470,1109,3,2,628.0 
3624,1814,1130,1,1,53.0 
3625,343,1136,2,3,325.0 
3626,656,1155,2,1,43.0 
3627,2460,1258,1,4,160.0 
3628,2349,1353,11,2,237.0 
3629,1796,1458,2,3,402.0 
3630,977,1468,3,1,176.0 
3631,554,1524,7,5,1750.0 
3632,1946,1559,2,1,29.0 
3633,1725,1569,2,1,133.0 
3634,978,1642,1,24,353.0 
3635,978,1643,3,23,507.0 
3636,981,1658,2,2,138.0 
3637,488,1664,5,2,602.0 
3638,152,1693,2,2,131.0 
3639,2469,1699,1,6,337.0 
3640,1651,1706,3,3,389.0 
3641,1653,1708,2,2,173.0 
3642,2425,1718,5,3,578.0 
3643,2458,1725,2,1,39.0 
3644,1406,1727,1,1,29.0 
3645,1326,1741,12,2,744.0 
3646,1819,1957,9,2,327.0 
3647,1747,1991,1,3,228.0 
3648,1098,2050,1,1,76.0 
3649,1801,2070,1,1,37.0 
3650,211,2151,1,2,114.0 
3651,2034,2179,1,3,216.0 
3652,2137,2181,2,1,94.0 
3653,1021,2219,1,1,36.0 
3654,2421,2294,9,2,479.0 
3655,249,2511,3,2,343.0 
3656,536,2545,1,2,94.0 
3657,2122,2557,2,2,104.0 
3658,2064,2573,2,1,72.0 
3659,117,2611,1,1,34.0 
3660,1874,2619,3,1,199.0 
3661,2197,2643,8,2,297.0 
3662,1512,2667,2,1,114.0 
3663,634,2674,1,1,29.0 
3664,355,2716,1,2,75.0 
3665,1661,2847,1,36,318.0 
3666,1664,2882,1,2,55.0 
3667,1084,2909,2,1,72.0 
3668,943,2929,1,3,156.0 
3669,1852,2939,2,2,222.0 
3670,1889,3009,2,1,86.0 
3671,151,3041,1,1,67.0 
3672,1772,3086,1,1,48.0 
3673,473,3118,3,1,214.0 
3674,868,3207,2,2,109.0 
3675,1637,3271,1,1,28.0 
3676,1719,3281,1,1,27.0 
3677,1924,3321,1,1,18.0 
3678,1544,3435,5,3,451.0 
3679,851,3474,2,1,63.0 
3680,1510,3533,9,1,86.0 
3681,721,3534,3,1,210.0 
3682,722,3534,2,1,44.0 
3683,1393,3534,9,3,279.0 
3684,528,3540,2,5,525.0 
3685,640,3556,1,1,31.0 
3686,1138,3573,1,1,21.0 
3687,1358,3592,2,2,338.0 
3688,379,3597,2,1,64.0 
3689,817,3634,2,1,67.0 
3690,997,3645,9,3,632.0 
3691,769,3756,1,1,46.0 
3692,1997,3790,2,1,73.0 
3693,179,3812,7,1,232.0 
3694,1114,3820,2,4,380.0 
3695,355,3843,1,1,61.0 
3696,612,3850,2,1,74.0 
3697,590,3876,1,2,76.0 
3698,407,3879,1,1,76.0 
3699,524,3902,2,6,365.0 
3700,200,3911,3,26,1032.0 
3701,2312,4039,1,1,33.0 
3702,2416,4095,1,1,41.0 
3703,1904,4182,2,1,103.0 
3704,443,4295,1,2,132.0 
3705,2451,4302,1,4,113.0 
3706,2249,4322,1,1,32.0 
3707,266,4335,1,2,70.0 
3708,1864,4408,2,1,50.0 
3709,2244,4430,1,1,112.0 
3710,1308,4441,3,1,74.0 
3711,1495,4467,13,1,82.0 
3712,1401,4481,1,1,76.0 
3713,1211,4498,1,2,93.0 
3714,1223,4510,8,1,147.0 
3715,1368,4510,2,1,97.0 
3716,771,125,2,2,179.0 
3717,468,138,2,2,191.0 
3718,527,150,1,1,32.0 
3719,606,165,2,1,94.0 
3720,1281,197,6,6,888.0 
3721,2119,322,1,2,63.0 
3722,1222,364,2,1,81.0 
3723,560,410,2,1,92.0 
3724,466,493,2,1,82.0 
3725,264,507,9,3,861.0 
3726,263,508,11,3,524.0 
3727,145,524,1,1,52.0 
3728,601,568,8,2,389.0 
3729,1788,570,2,1,54.0 
3730,1212,615,9,3,403.0 
3731,591,633,2,1,77.0 
3732,1710,658,2,2,320.0 
3733,482,681,3,1,124.0 
3734,574,772,3,3,1096.0 
3735,223,853,2,2,32.0 
3736,842,883,2,1,70.0 
3737,832,884,12,2,319.0 
3738,1040,934,2,2,158.0 
3739,1253,987,9,2,401.0 
3740,1409,1150,2,1,68.0 
3741,324,1215,1,2,62.0 
3742,2461,1257,2,5,345.0 
3743,2460,1259,4,3,529.0 
3744,2462,1259,2,3,123.0 
3745,195,1261,1,1,61.0 
3746,116,1266,1,1,49.0 
3747,226,1376,1,2,91.0 
3748,2266,1416,1,2,111.0 
3749,211,1436,1,2,63.0 
3750,2351,1436,1,1,47.0 
3751,2443,1438,1,1,-12.0 
3752,978,1468,2,1,96.0 
3753,170,1519,1,2,79.0 
3754,1316,1537,2,2,128.0 
3755,212,1591,1,1,103.0 
3756,980,1647,2,15,271.0 
3757,373,1680,2,7,387.0 
3758,521,1683,1,1,41.0 
3759,2469,1704,1,1,98.0 
3760,2353,1707,1,1,28.0 
3761,814,1715,2,1,73.0 
3762,796,1744,3,14,1200.0 
3763,794,1756,1,2,43.0 
3764,364,1854,1,1,46.0 
3765,626,1892,2,2,173.0 
3766,853,1913,2,1,93.0 
3767,1910,1926,2,2,261.0 
3768,2381,1926,1,2,99.0 
3769,1016,2072,2,1,23.0 
3770,1681,2117,1,1,54.0 
3771,984,2129,1,1,39.0 
3772,2424,2148,1,1,42.0 
3773,2035,2180,2,2,325.0 
3774,2235,2185,1,1,42.0 
3775,1402,2257,11,4,714.0 
3776,2151,2290,1,39,387.0 
3777,2389,2311,2,1,52.0 
3778,2382,2345,1,1,48.0 
3779,680,2353,4,10,1039.0 
3780,2419,2471,1,1,75.0 
3781,1400,2536,1,2,117.0 
3782,1864,2539,1,1,31.0 
3783,2289,2575,1,1,65.0 
3784,1777,2753,1,1,26.0 
3785,1003,2805,4,2,124.0 
3786,1888,2811,1,1,53.0 
3787,897,2816,3,3,593.0 
3788,1029,2846,3,4,570.0 
3789,1141,2888,2,2,121.0 
3790,1715,2889,2,2,103.0 
3791,988,2904,1,1,48.0 
3792,943,2930,2,2,204.0 
3793,1978,2980,9,3,438.0 
3794,2447,2982,3,1,220.0 
3795,1771,3085,3,3,662.0 
3796,871,3107,1,1,55.0 
3797,1722,3223,9,2,169.0 
3798,2465,3224,2,2,111.0 
3799,1709,3265,2,1,53.0 
3800,1615,3298,2,1,45.0 
3801,616,3301,2,1,45.0 
3802,2289,3309,2,1,20.0 
3803,2366,3332,1,1,75.0 
3804,1733,3339,2,15,437.0 
3805,678,3351,23,2,426.0 
3806,805,3359,2,2,28.0 
3807,1654,3385,1,2,64.0 
3808,1542,3388,2,2,28.0 
3809,1526,3393,1,2,7.0 
3810,1531,3396,1,1,23.0 
3811,491,3483,1,1,49.0 
3812,2455,3490,1,1,65.0 
3813,2279,3495,1,1,37.0 
3814,2372,3509,1,1,82.0 
3815,912,3532,2,1,66.0 
3816,138,3533,1,1,57.0 
3817,1067,3543,1,1,15.0 
3818,1709,3596,3,5,606.0 
3819,378,3599,2,1,55.0 
3820,1585,3606,1,1,12.0 
3821,1312,3656,2,1,68.0 
3822,463,3750,2,1,76.0 
3823,1096,3871,10,11,3080.0 
3824,138,3944,2,3,321.0 
3825,808,4017,1,1,42.0 
3826,810,4090,1,2,122.0 
3827,1064,4108,1,1,62.0 
3828,2434,4264,2,1,80.0 
3829,1622,4381,2,1,110.0 
3830,1309,4441,2,1,51.0 
3831,2418,4442,1,1,135.0 
3832,1194,4450,2,6,299.0 
3833,2217,4490,1,1,69.0 
3834,199,4495,1,2,70.0 
3835,385,4498,1,1,22.0 
3836,106,4505,1,1,61.0 
3837,1472,4508,3,2,238.0 
3838,207,101,1,1,116.0 
3839,1039,101,1,1,51.0 
3840,918,103,1,1,87.0 
3841,1598,103,1,1,76.0 
3842,423,112,1,1,-2.0 
3843,587,131,2,13,362.0 
3844,1843,140,1,1,24.0 
3845,1378,159,1,1,46.0 
3846,712,165,1,1,35.0 
3847,104,198,3,1,204.0 
3848,114,200,1,1,76.0 
3849,116,214,1,1,132.0 
3850,414,220,8,1,227.0 
3851,2035,223,2,2,177.0 
3852,1925,263,7,2,319.0 
3853,696,297,2,1,61.0 
3854,1810,298,1,1,68.0 
3855,912,307,2,6,390.0 
3856,853,311,2,7,323.0 
3857,104,357,1,1,119.0 
3858,1631,374,1,1,26.0 
3859,174,375,1,2,90.0 
3860,547,403,3,2,336.0 
3861,1999,405,1,2,86.0 
3862,207,479,13,1,99.0 
3863,1062,560,2,1,102.0 
3864,1738,564,1,1,65.0 
3865,501,634,10,1,194.0 
3866,110,688,1,1,51.0 
3867,704,700,1,1,28.0 
3868,766,722,7,4,1461.0 
3869,800,737,1,1,19.0 
3870,288,749,2,1,84.0 
3871,808,882,2,1,68.0 
3872,2393,912,2,1,106.0 
3873,1029,919,11,15,3686.0 
3874,713,954,1,1,31.0 
3875,897,1076,1,1,44.0 
3876,1813,1129,3,3,738.0 
3877,657,1156,2,1,65.0 
3878,2200,1229,5,1,140.0 
3879,2430,1342,2,1,69.0 
3880,2375,1351,2,7,316.0 
3881,2411,1372,1,5,93.0 
3882,190,1375,1,1,55.0 
3883,812,1394,6,1,141.0 
3884,244,1395,1,15,177.0 
3885,813,1395,5,3,828.0 
3886,1031,1397,1,1,35.0 
3887,104,1450,2,2,142.0 
3888,161,1504,9,3,423.0 
3889,1574,1572,4,3,617.0 
3890,936,1576,1,1,30.0 
3891,582,1585,1,1,32.0 
3892,2434,1632,10,1,141.0 
3893,1363,1662,2,1,81.0 
3894,1362,1664,2,2,167.0 
3895,1621,1675,11,2,413.0 
3896,148,1691,6,1,153.0 
3897,695,1735,2,13,537.0 
3898,1621,1893,2,1,62.0 
3899,1070,1950,1,2,64.0 
3900,1747,1992,1,2,113.0 
3901,1155,1996,2,1,74.0 
3902,2367,2070,1,1,54.0 
3903,233,2168,2,2,158.0 
3904,2382,2273,2,2,138.0 
3905,2151,2291,1,38,329.0 
3906,1950,2333,1,1,42.0 
3907,213,2379,1,1,59.0 
3908,283,2435,1,1,45.0 
3909,2294,2532,2,2,189.0 
3910,1297,2543,2,1,74.0 
3911,1728,2577,1,2,45.0 
3912,1110,2604,1,1,38.0 
3913,935,2608,2,1,69.0 
3914,1875,2619,2,2,220.0 
3915,153,2622,1,2,64.0 
3916,748,2660,1,1,49.0 
3917,1926,2747,3,1,191.0 
3918,679,2751,1,1,19.0 
3919,1137,2760,1,1,15.0 
3920,1904,2795,1,1,16.0 
3921,1191,2826,5,1,109.0 
3922,955,2880,1,1,36.0 
3923,1753,2917,1,1,61.0 
3924,1585,2939,1,1,-3.0 
3925,181,3009,1,1,63.0 
3926,710,3038,1,2,66.0 
3927,474,3118,2,1,73.0 
3928,698,3235,5,1,112.0 
3929,1691,3278,1,3,65.0 
3930,1649,3287,1,2,26.0 
3931,2416,3296,9,3,234.0 
3932,1623,3302,1,1,28.0 
3933,2289,3313,2,1,33.0 
3934,1829,3323,1,1,24.0 
3935,1559,3378,2,4,42.0 
3936,1653,3384,4,3,543.0 
3937,1570,3386,2,1,22.0 
3938,1524,3392,14,4,297.0 
3939,1533,3393,1,2,6.0 
3940,1523,3395,6,11,14.0 
3941,1525,3396,10,11,76.0 
3942,1528,3400,9,3,-138.0 
3943,855,3419,2,8,394.0 
3944,1625,3420,1,1,33.0 
3945,2263,3421,1,1,16.0 
3946,1598,3440,20,1,96.0 
3947,2460,3444,1,2,69.0 
3948,472,3463,2,1,34.0 
3949,2193,3468,17,1,179.0 
3950,1481,3480,2,1,32.0 
3951,490,3482,3,3,684.0 
3952,2459,3494,1,1,91.0 
3953,1607,3517,1,1,47.0 
3954,528,3536,2,1,64.0 
3955,528,3542,2,3,136.0 
3956,1116,3582,2,2,92.0 
3957,1058,3631,1,2,96.0 
3958,2001,3661,1,2,138.0 
3959,1093,3806,1,2,109.0 
3960,2467,3833,1,1,48.0 
3961,588,3873,6,3,741.0 
3962,1398,3877,1,1,30.0 
3963,934,3883,1,12,279.0 
3964,463,3895,2,2,117.0 
3965,459,3896,2,2,155.0 
3966,2324,3910,3,6,1190.0 
3967,557,3950,2,3,197.0 
3968,287,3982,1,1,50.0 
3969,1476,4042,1,2,66.0 
3970,2246,4050,1,1,64.0 
3971,1372,4071,2,1,105.0 
3972,571,4074,1,1,26.0 
3973,429,4077,10,1,274.0 
3974,2290,4128,1,1,65.0 
3975,1041,4218,1,1,69.0 
3976,592,4317,1,1,58.0 
3977,2446,4350,1,1,61.0 
3978,270,4355,1,1,78.0 
3979,2460,4363,3,1,133.0 
3980,2461,4363,2,1,30.0 
3981,1476,4494,1,2,57.0 
3982,2461,4501,1,1,169.0 
3983,373,101,1,1,66.0 
3984,1489,102,1,1,101.0 
3985,191,107,1,1,124.0 
3986,110,159,1,1,10.0 
3987,113,179,1,1,71.0 
3988,105,198,2,1,48.0 
3989,966,205,1,1,45.0 
3990,415,222,6,2,499.0 
3991,192,227,1,1,148.0 
3992,103,237,1,1,123.0 
3993,2270,253,1,1,51.0 
3994,203,310,1,1,150.0 
3995,176,347,2,4,190.0 
3996,174,353,2,1,30.0 
3997,106,372,1,1,108.0 
3998,1665,384,1,1,17.0 
3999,1074,395,1,1,29.0 
4000,559,412,1,2,103.0 
4001,876,436,15,3,588.0 
4002,1236,489,2,1,81.0 
4003,464,491,2,7,425.0 
4004,112,502,1,1,61.0 
4005,2413,550,2,17,176.0 
4006,2349,569,2,1,57.0 
4007,1094,624,1,2,42.0 
4008,111,684,1,1,5.0 
4009,740,702,2,3,416.0 
4010,801,738,1,1,38.0 
4011,1587,756,1,1,24.0 
4012,244,841,29,1,378.0 
4013,1753,850,2,1,60.0 
4014,1884,882,5,2,537.0 
4015,1943,962,1,2,101.0 
4016,1786,984,2,2,157.0 
4017,832,989,2,1,93.0 
4018,1185,1127,1,1,34.0 
4019,326,1213,1,3,170.0 
4020,529,1296,2,1,81.0 
4021,2403,1337,8,2,3.0 
4022,1066,1355,7,2,523.0 
4023,2289,1419,1,1,49.0 
4024,1329,1447,3,7,933.0 
4025,2420,1559,1,1,45.0 
4026,1946,1561,2,2,69.0 
4027,1371,1576,10,2,347.0 
4028,198,1643,11,2,398.0 
4029,186,1648,3,2,141.0 
4030,1010,1681,2,15,445.0 
4031,2406,1686,1,1,47.0 
4032,2455,1724,1,1,48.0 
4033,1020,1767,2,1,87.0 
4034,425,1793,1,2,59.0 
4035,873,1831,2,1,60.0 
4036,874,1832,2,1,84.0 
4037,1038,1896,1,2,59.0 
4038,989,1980,1,1,52.0 
4039,1939,1994,1,1,34.0 
4040,378,2043,1,1,44.0 
4041,983,2130,1,2,123.0 
4042,1569,2169,2,1,86.0 
4043,1992,2192,1,1,37.0 
4044,713,2196,1,1,34.0 
4045,1593,2196,1,1,51.0 
4046,620,2199,2,1,96.0 
4047,2205,2257,1,1,56.0 
4048,1670,2289,2,1,102.0 
4049,576,2544,1,2,89.0 
4050,1458,2578,2,2,89.0 
4051,752,2609,2,1,75.0 
4052,791,2661,6,2,274.0 
4053,1670,2697,7,3,542.0 
4054,1677,2730,1,1,33.0 
4055,918,2754,1,1,26.0 
4056,998,2803,1,2,10.0 
4057,2307,2841,1,1,28.0 
4058,2087,2862,2,1,75.0 
4059,909,2865,2,1,59.0 
4060,903,2908,6,2,523.0 
4061,381,2980,1,1,39.0 
4062,2448,2982,2,1,109.0 
4063,484,3022,3,3,746.0 
4064,168,3041,1,1,58.0 
4065,261,3179,2,1,81.0 
4066,1826,3239,2,1,71.0 
4067,1708,3262,1,7,84.0 
4068,1691,3279,1,2,23.0 
4069,1615,3295,2,6,16.0 
4070,1922,3296,2,1,73.0 
4071,1632,3298,1,1,24.0 
4072,2280,3320,1,1,20.0 
4073,184,3324,2,1,76.0 
4074,814,3356,2,3,91.0 
4075,1554,3380,3,2,44.0 
4076,1554,3385,1,1,17.0 
4077,1520,3413,1,1,14.0 
4078,1638,3413,1,1,22.0 
4079,1510,3425,1,1,41.0 
4080,855,3428,2,1,61.0 
4081,1504,3437,1,1,20.0 
4082,1501,3438,1,1,22.0 
4083,661,3443,9,2,407.0 
4084,1497,3461,1,1,41.0 
4085,1666,3465,2,1,52.0 
4086,1132,3478,22,3,1200.0 
4087,1485,3479,1,2,13.0 
4088,1494,3498,2,2,106.0 
4089,196,3520,1,1,84.0 
4090,1116,3572,1,12,182.0 
4091,1660,3631,1,2,68.0 
4092,1641,3654,1,1,38.0 
4093,818,3673,2,1,78.0 
4094,2189,3775,1,1,54.0 
4095,1857,3798,2,1,108.0 
4096,1591,3860,3,3,673.0 
4097,1610,3864,1,2,85.0 
4098,459,3876,1,23,173.0 
4099,200,3935,2,2,87.0 
4100,593,3983,3,2,412.0 
4101,571,4003,1,1,44.0 
4102,2448,4244,1,1,107.0 
4103,2464,4244,1,1,89.0 
4104,1296,4254,1,2,99.0 
4105,2454,4261,1,1,154.0 
4106,591,4313,2,1,82.0 
4107,297,4373,7,3,481.0 
4108,2461,4408,1,1,74.0 
4109,1950,4422,1,1,61.0 
4110,1887,4430,1,1,44.0 
4111,2387,4448,1,1,134.0 
4112,2293,4463,1,1,87.0 
4113,1420,4466,1,1,31.0 
4114,2207,4471,1,1,120.0 
4115,1473,4494,1,2,80.0 
4116,1201,4497,1,1,49.0 
4117,2405,4499,1,1,81.0 
4118,2055,4501,1,1,45.0 
4119,1314,100,1,2,54.0 
4120,1491,101,1,1,28.0 
4121,1869,105,1,1,61.0 
4122,349,117,1,1,10.0 
4123,2061,120,1,1,81.0 
4124,110,121,1,1,54.0 
4125,1703,127,1,1,95.0 
4126,1595,146,1,1,58.0 
4127,388,168,2,1,98.0 
4128,210,191,1,1,68.0 
4129,114,242,1,1,115.0 
4130,178,280,1,1,105.0 
4131,433,289,1,1,-6.0 
4132,2427,313,1,1,65.0 
4133,2413,334,1,1,65.0 
4134,173,358,1,1,0.0 
4135,271,388,2,1,54.0 
4136,1690,392,2,2,93.0 
4137,642,399,1,1,56.0 
4138,1584,467,29,1,394.0 
4139,273,468,2,9,527.0 
4140,1712,469,1,1,66.0 
4141,206,477,13,2,-16.0 
4142,1021,490,2,21,355.0 
4143,213,511,1,1,37.0 
4144,223,515,1,2,75.0 
4145,2132,535,2,1,50.0 
4146,1785,565,2,27,817.0 
4147,1302,611,21,2,-62.0 
4148,103,627,1,1,55.0 
4149,1145,635,1,1,27.0 
4150,1104,654,12,1,-1.0 
4151,483,681,2,1,60.0 
4152,113,687,1,1,35.0 
4153,1581,699,1,1,14.0 
4154,1326,700,5,2,308.0 
4155,754,890,1,1,22.0 
4156,590,1092,1,1,38.0 
4157,588,1093,1,1,38.0 
4158,188,1104,1,1,57.0 
4159,550,1183,1,1,48.0 
4160,587,1184,2,2,94.0 
4161,1981,1190,1,2,71.0 
4162,768,1234,2,1,42.0 
4163,1411,1247,5,3,926.0 
4164,111,1274,13,1,261.0 
4165,2288,1350,2,2,141.0 
4166,105,1369,1,1,44.0 
4167,2284,1373,1,1,51.0 
4168,2444,1436,4,1,104.0 
4169,108,1449,1,1,69.0 
4170,681,1496,1,1,30.0 
4171,647,1509,2,2,72.0 
4172,172,1530,1,2,79.0 
4173,2240,1533,1,1,43.0 
4174,1063,1553,1,1,52.0 
4175,2468,1671,1,23,139.0 
4176,106,1676,1,1,48.0 
4177,953,1744,1,1,21.0 
4178,796,1756,2,2,109.0 
4179,2466,1760,2,1,40.0 
4180,729,1772,1,1,35.0 
4181,1648,1790,2,1,86.0 
4182,1648,1792,2,2,132.0 
4183,1112,1797,2,13,287.0 
4184,1659,1854,2,1,76.0 
4185,1923,1855,2,1,101.0 
4186,689,1927,2,23,676.0 
4187,2040,1936,1,2,96.0 
4188,1055,1942,28,1,264.0 
4189,1055,1945,27,4,192.0 
4190,430,1960,6,2,347.0 
4191,2257,1967,2,1,74.0 
4192,1940,1993,2,1,87.0 
4193,376,2043,4,2,491.0 
4194,112,2061,1,1,57.0 
4195,427,2073,1,1,17.0 
4196,2386,2074,2,1,102.0 
4197,108,2106,1,1,61.0 
4198,1617,2126,1,2,65.0 
4199,1020,2218,3,3,837.0 
